"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q1100795","","","","","Cleveland Hopkins International Airport","Cleveland Hopkins International Airport","Aeropuerto Internacional de Cleveland-Hopkins","aéroport international de Cleveland-Hopkins","","हाप्किंग हवाई अड्डा","","","Aeroporto Internazionale di Cleveland-Hopkins","クリーブランド・ホプキンス国際空港","","Cleveland Hopkins International Airport","Port lotniczy Cleveland-Hopkins","Aeroporto Internacional de Cleveland Hopkins","Кливленд","Cleveland Hopkins International Airport","","Sân bay quốc tế Cleveland Hopkins","克里夫蘭霍普金斯國際機場"
"Q1048704","","","مطار ماكتان سيبو الدولي","","Flughafen Mactan-Cebu","Mactan–Cebu International Airport","Aeropuerto Internacional de Mactán-Cebú","aéroport international de Mactan-Cebu","","","","Bandar Udara Internasional Cebu-Mactan","aeroporto Internazionale di Mactan-Cebu","マクタン・セブ国際空港","막탄 세부 국제공항","Mactan-Cebu International Airport","Port lotniczy Mactan-Cebu","","","Mactan-Cebu International Airport","","Sân bay quốc tế Mactan-Cebu","麥克坦－宿霧國際機場"
"Q1160343","","","","","Flughafen Calgary","Calgary International Airport","Aeropuerto Internacional de Calgary","aéroport international de Calgary","Διεθνές αεροδρόμιο του Κάλγκαρι","","","Bandar Udara Internasional Calgary","Aeroporto Internazionale di Calgary","カルガリー国際空港","캘거리 국제공항","Calgary International Airport","Port lotniczy Calgary","Aeroporto Internacional de Calgary","Калгари","Calgary International","","Sân bay quốc tế Calgary","卡尔加里国际机场"
"Q1165280","","","مطار أبيدجان بورت بويه","","Flughafen Abidjan","Port Bouet Airport","Aeropuerto Port Bouet","aéroport international Félix-Houphouët-Boigny","","","","Bandar Udara Port Bouet","Aeroporto Port Bouet","フェリックス・ウフエ・ボワニ国際空港","","Luchthaven Port Bouet","Port lotniczy Abidżan","Aeroporto Port Bouet","","Port Bouet Airport","","Sân bay Port Bouet","阿必尚國際機場"
"Q1150574","","","مطار ويلينغتون الدولي","","Flughafen Wellington","Wellington International Airport","Aeropuerto Internacional de Wellington","aéroport international de Wellington","","","","Bandar Udara Internasional Wellington","Aeroporto di Wellington","ウェリントン国際空港","웰링턴 국제공항","Wellington International Airport","Port lotniczy Wellington","Aeroporto Internacional de Wellington","Веллингтон","Wellington International Airport","","Sân bay quốc tế Wellington","威靈頓國際機場"
"Q1148514","","","","ব্রুনাই আন্তর্জাতিক বিমানবন্দর","Flughafen Brunei International","Brunei International Airport","Aeropuerto Internacional de Brunéi","aéroport international de Bandar Seri Begawan","","","","Bandar Udara Internasional Brunei","","ブルネイ国際空港","브루나이 국제공항","Brunei International Airport","Port lotniczy Brunei","","Бруней","Brunei","","Sân bay quốc tế Brunei","汶萊國際機場"
"Q1142225","","","","","Flughafen El Alto","El Alto International Airport","Aeropuerto Internacional El Alto","aéroport international El Alto","","अल एल्टो हवाई अड्डा","","Bandar Udara Internasional El Alto","Aeroporto Internazionale di El Alto","エル・アルト国際空港","엘알토 국제공항","Aeropuerto Internacional El Alto","Port lotniczy El Alto","Aeroporto Internacional de El Alto","Эль-Альто","El Alto International Airport","","Sân bay quốc tế El Alto","奧爾托國際機場"
"Q1142384","","","","","Flughafen Iraklio","Heraklion International Airport","Aeropuerto Internacional Nikos Kazantzakis","aéroport international d'Héraklion Níkos-Kazantzákis","Κρατικός Αερολιμένας Ηρακλείου «Νίκος Καζαντζάκης»","","","Bandar Udara Internasional Heraklion","Aeroporto Internazionale di Heraklion","イラクリオン国際空港","","Luchthaven Iraklion","Port lotniczy Heraklion","Aeroporto de Heraclião","Ираклион","Heraklion flygplats","","Sân bay quốc tế Heraklion","伊拉克利翁尼科斯·卡赞察基斯国际机场"
"Q2502241","","","","","Flughafen Nome","Nome Airport","","","","","","","","ノーム空港","","","Port lotniczy Nome","Aeroporto de Nome","Ном","","","",""
"Q1571015","","","","","Regina International Airport","Regina International Airport","Aeropuerto Internacional de Regina","aéroport international de Regina","","","","Bandar Udara Internasional Regina","Aeroporto Internazionale di Regina","レジャイナ国際空港","","Regina International Airport","Port lotniczy Regina","","","","","",""
"Q1431046","","","","","Flugplatz Cascais","Cascais Municipal Aerodrome","","","","","","","","","","","Port lotniczy Tires","Aeródromo Municipal de Cascais","","","","",""
"Q2748239","","","","","","Thunder Bay International Airport","Aeropuerto Internacional de Thunder Bay","aéroport international de Thunder Bay","","","","Bandar Udara Internasional Thunder Bay","","サンダーベイ国際空港","","","Port lotniczy Thunder Bay","","","Thunder Bay International Airport","","",""
"Q2875820","","","","","","Churchill Airport","Aeropuerto de Churchill","aéroport de Churchill","","","","","","チャーチル空港","","","Port lotniczy Churchill","","","Churchill Airport","","",""
"Q2902159","","","","","","Astor Piazzolla International Airport","Aeropuerto Internacional Astor Piazolla","Aéroport Astor Piazzolla de Mar del Plata","","","","","","アスター・ピアソラ国際空港","","Internationale luchthaven Astor Piazzolla","Port lotniczy Mar del Plata","Aeroporto Internacional Astor Piazolla","","Mar Del Plata","","",""
"Q2756149","","","","","","El Tepual Airport","Aeropuerto Internacional El Tepual","aéroport El Tepual de Puerto Montt","","","","","","エル・テプアル空港","","Luchthaven El Tepual","Port lotniczy El Tepual","Aeroporto El Tepual","","Puerto Montt","","",""
"Q1657885","","","","","","Del Norte International Airport","Aeropuerto Internacional del Norte","","","","","Bandar Udara Internasional Del Norte","","デル・ノルテ国際空港","","","","","","Del Norte International Airport","","",""
"Q1432029","","","","","Flughafen Mendoza","Governor Francisco Gabrielli International Airport","Aeropuerto Internacional Gobernador Francisco Gabrielli","","","","","Bandar Udara Internasional Governor Francisco Gabrielli","Governor Francisco Gabrielli International Airport","ゴベルナドール・フランシスコ・ガブリエリ国際空港","고바노르 프란시스코 가브리엘리 국제공항","","Port lotniczy Mendoza","Aeroporto Internacional Gobernador Francisco Gabrielli","","Mendoza Aerodrome","","",""
"Q93902","","","","","Flughafen Prince Rupert","Prince Rupert Airport","Aeropuerto de Prince Rupert","Aéroport de Prince Rupert","","","","","","プリンスルパート空港","","","","","","Prince Rupert Airport","","",""
"Q2231898","","","","","","Arturo Michelena International Airport","Aeropuerto Internacional Arturo Michelena","aéroport international Arturo Michelena","","","","Bandar Udara Internasional Arturo Michelena","","バレンシア","","","Port lotniczy Arturo Michelena","Aeroporto Internacional Arturo Michelena","","","","Sân bay quốc tế Arturo Michelena",""
"Q2593750","","","","","Flughafen Toluca","Lic. Adolfo López Mateos International Airport","Aeropuerto Internacional Lic. Adolfo López Mateos","aéroport international Adolfo López Mateos","","","","Bandar Udara Internasional Lic. Adolfo López Mateos","","トルーカ国際空港","","","Port lotniczy Toluca","Aeroporto Internacional Lic. Adolfo López Mateos","Толука","Licenciado Adolfo López Mateos International Airport","","Sân bay quốc tế Lic. Adolfo López Mateos",""
"Q2661286","","","","","Flughafen Santa Genoveva","Santa Genoveva Airport","","","","","","","","ゴイアニア","","Luchthaven Santa Genoveva","Port lotniczy Goiânia-Santa Genoveva","Aeroporto Internacional Santa Genoveva-Goiânia","Санта-Женевьева","Santa Genoveva / Goiânia Airport","","Sân bay Santa Genoveva",""
"Q1335087","","","","","Flughafen Maracaibo","La Chinita International Airport","Aeropuerto Internacional de La Chinita","aéroport international La Chinita","","","","Bandar Udara Internasional La Chinita","Aeroporto Internazionale La Chinita","マラカイボ","","La Chinita International Airport","Port lotniczy La Chinita","Aeroporto Internacional de La Chinita","","","","Sân bay quốc tế La Chinita",""
"Q2413018","","","","","Flughafen Tromsø","Tromsø Airport","Aeropuerto de Tromsø-Langnes","aéroport de Tromsø","","","","","","トロムソ空港","","Luchthaven Tromsø","Port lotniczy Tromsø","Aeroporto de Tromsø","","Tromsø flygplats","","Sân bay Tromsø",""
"Q843204","","","مطار ريكيافيك","","Flughafen Reykjavík","Reykjavík Airport","Aeropuerto de Reikiavik","aéroport de Reykjavik","","","","Bandar Udara Reykjavik","Aeroporto di Reykjavík","レイキャヴィーク空港","","Luchthaven van Reykjavik","Port lotniczy Reykjavík","Aeroporto de Reykjavík","Рейкьявик","Reykjaviks flygplats","Reykjavík Havalimanı","Sân bay Reykjavík",""
"Q919952","","","","","","Presidente Carlos Ibáñez del Campo International Airport","Aeropuerto Internacional Presidente Carlos Ibáñez del Campo","aéroport international Presidente Carlos Ibáñez del Campo","","","","Bandar Udara Internasional Presidente Carlos Ibáñez del Campo","","プレジデンテ・カルロス・イバニェス・デル・カンポ国際空港","","","Port lotniczy Presidente Carlos Ibanez del Campo","Aeroporto Internacional Carlos Ibáñez del Campo","","Presidente Carlos Ibáñez del Campo International Airport","","Sân bay quốc tế Carlos Ibanez Del Campo",""
"Q127721","","","","","Flughafen Concepción","Carriel Sur International Airport","Aeropuerto Internacional Carriel Sur","aéroport international Carriel Sur","","","","Bandar Udara Internasional Carriel Sur","","カリエル・スール国際空港","","Luchthaven Carriel Sur","Port lotniczy Carriel Sur","Aeroporto Internacional Carriel Sur","Карриел-Сур","Carriel Sur International Airport","Carriel Sur Uluslararası Havalimanı","","Carriel Sur國際機場"
"Q31569","","","مطار ملتان الدولي","মুলতান আন্তর্জাতিক বিমানবন্দর","","Multan International Airport","Aeropuerto Internacional de Multan","Aéroport international de Multan","","","","Bandar Udara Internasional Multan","aeroporto internazionale di Multan","ムルターン国際空港","물탄 국제공항","","Port lotniczy Multan","","Мултан","","","","木尔坦国际机场"
"Q201374","","","","","Flughafen Córdoba","Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport","Aeropuerto Internacional Ingeniero Ambrosio Taravella","","","","","Bandar Udara Internasional Ingeniero Aeronáutico Ambrosio L.V. Taravella","Aeroporto di Cordoba-Ing. A. L. V. Taravella","コルドバ","인헤니에로 아에로나르띠꼬 엠브로시오 L.V. 타라벨라 국제공항","Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport","Port lotniczy Córdoba","Aeroporto Internacional Ingeniero Ambrosio L.V. Taravella","","Pajas Blancas Airport","","","Ingeniero Aeronáutico Ambrosio L.V. Taravella國際機場"
"Q332302","","","","","Flughafen Lusaka","Lusaka International Airport","Aeropuerto Internacional de Lusaka","aéroport international de Lusaka","","","Lusakai nemzetközi repülőtér","Bandar Udara Internasional Lusaka","Aeroporto Internazionale di Lusaka","ルサカ国際空港","루사카 국제공항","Lusaka International Airport","Port lotniczy Lusaka","Aeroporto Internacional Kenneth Kaunda","","Lusaka International Airport","Uluslararası Lusaka Havalimanı","","肯尼思·卡翁达国际机场"
"Q597986","","","","","Buffalo Niagara International Airport","Buffalo Niagara International Airport","Aeropuerto Internacional Niagara","aéroport international de Buffalo-Niagara","","","","","Aeroporto Internazionale di Buffalo-Niagara","バッファロー・ナイアガラ国際空港","버팔로 나이아가라 국제공항","Buffalo Niagara International Airport","Port lotniczy Buffalo Niagara","","","","","","水牛城尼亞加拉國際機場"
"Q732278","","","","","","General Roberto Fierro Villalobos International Airport","Aeropuerto Internacional General Roberto Fierro Villalobos","aéroport international général Roberto Fierro Villalobos","","","","Bandar Udara Internasional General Roberto Fierro Villalobos","","ヘネラル・ロベルト・フィエロ・ヴィラロボス国際空港","","","Port lotniczy Chihuahua","","Чиуауа","General Roberto Fierro Villalobos International Airport","","","Roberto Fierro Villalobos將軍國際機場"
